S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
-1.1214773725887701,-1.2554378744062802,-1.1623342899944622,-0.8813419437641843,1.89290953045561,0.13348583902591074,0.3895948454812619,1.5192775430775312,6.4157385237802185,0.7127258773944082,0.41555611394724495,0.8797010570621681,-0.354381618362265,-0.23356990739661737,3.177136283143177,3.401028891175496,1
-1.1214773725887701,-1.2554378744062802,-1.1623342899944622,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5702946934918751,0.7951616135402805,0.037276737038124515,-0.04380694413074126,-0.11469026140812759,-0.354381618362265,-0.30950698610620164,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5192775430775312,0.13205984323107434,0.11232664152215599,-0.2130459655278941,-0.36328809102570153,-0.354381618362265,-0.3854440648149275,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.2554378744062802,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5702946934918751,4.71061968584226,0.33747635497425055,-0.09216095024421354,-0.11469026140812759,-0.354381618362265,-0.4613811435245117,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,1.2688057351897133,0.18737654600618758,0.1254320772664115,0.21677351141530438,-0.354381618362265,-0.5373182222332376,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.08897408020532765,0.18737654600618758,-0.01962994107400519,-0.36328809102570153,-0.354381618362265,-0.6132553009428218,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.89290953045561,0.13348583902591074,0.4067187603863593,1.5702946934918751,0.22678866756096092,-0.2629228808980016,-0.14051495635768574,-0.4461540342315594,-0.3293760006819511,-0.6066520767066459,-0.3147488527028777,-0.2940286695578086,1
-1.1214773725887701,-1.2554378744062802,-0.9985001654574547,-0.5446571721413211,1.89290953045561,0.13348583902591074,0.3895948454812619,1.5702946934918751,0.25836494233758983,-0.18787297641397002,-0.2130459655278941,-0.4461540342315594,-0.3293760006819511,-0.5571278949400482,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.2554378744062802,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,0.1952123927843321,-0.18787297641397002,-0.188868962471158,-0.36328809102570153,-0.3293760006819511,-0.4613811435245117,3.177136283143177,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,-0.12055035498195654,-0.22539792865598582,-0.23722296858463024,-0.36328809102570153,-0.3293760006819511,-0.3161102103415191,-0.3147488527028777,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.9985001654574547,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.12055035498195654,-0.3004478331400174,-0.23722296858463024,-0.36328809102570153,-0.354381618362265,-0.20055378621917172,-0.3147488527028777,-0.2940286695578086,1
-1.1214773725887701,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5702946934918751,-0.05739780542869885,-0.2629228808980016,-0.23722296858463024,-0.36328809102570153,-0.3293760006819511,-0.07509252574273229,-0.3147488527028777,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,-0.1837029045352143,-0.2629228808980016,-0.23722296858463024,-0.36328809102570153,-0.3293760006819511,0.056971958968938745,-0.3147488527028777,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.9985001654574547,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,3.6054500686602498,-0.000248215203891278,-0.188868962471158,-0.2804221478198435,-0.3043703830016372,0.2781799708610864,-0.3147488527028777,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.9985001654574547,-0.7129995579527527,1.932118492851477,0.13348583902591074,0.4238426752914567,1.621311843906219,-0.1837029045352143,-0.000248215203891278,-0.23722296858463024,-0.36328809102570153,-0.3043703830016372,0.2913864193317213,-0.3147488527028777,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.8580709158543007,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,4.426433212852601,-0.15034802417195428,-0.2130459655278941,0.2996394546211624,-0.3043703830016372,0.33760898898151864,3.177136283143177,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.8580709158543007,-0.7129995579527527,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.5702946934918751,0.13205984323107434,0.26242645049021907,0.02872406503946709,-0.2804221478198435,-0.2793647653213233,0.4168476798079032,3.177136283143177,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,0.8583141630935383,0.037276737038124515,0.02872406503946709,-0.11469026140812759,-0.25435914764100936,0.5258008796949332,3.177136283143177,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,0.921466712646796,0.0748016892801403,0.004547061982730951,-0.2804221478198435,-0.25435914764100936,0.6215476311113282,3.177136283143177,-0.2940286695578086,1
-0.9222363143227897,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,2.563433001031497,0.4875761639423137,0.0770780711529393,0.4653713410328783,-0.2793647653213233,0.6644685886426083,3.177136283143177,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.05739780542869885,0.037276737038124515,0.1737860833798838,-0.36328809102570153,-0.2793647653213233,0.697484709820054,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.621311843906219,-0.27843172886510087,-0.15034802417195428,-0.2130459655278941,-0.36328809102570153,-0.3043703830016372,0.6809766492317604,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.24685545408847204,-0.2629228808980016,-0.2130459655278941,-0.19755620461398551,-0.25435914764100936,0.7371040552336755,3.177136283143177,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,0.6372802396571362,0.1498515937641718,0.05290106809620316,-0.4461540342315594,-0.25435914764100936,0.7800250127649556,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.1799153362165379,1.89290953045561,0.13348583902591074,0.4238426752914567,1.5702946934918751,-0.27843172886510087,-0.22539792865598582,-0.23722296858463024,-0.36328809102570153,-0.2793647653213233,0.7701201764119795,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.34825772202797944,1.89290953045561,0.13348583902591074,0.4067187603863593,1.5702946934918751,2.4055516271483524,-0.2629228808980016,-0.23722296858463024,0.2996394546211624,-0.25435914764100936,0.7899298491187903,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5702946934918751,-0.3100080036417297,0.4500512117002978,-0.23722296858463024,-0.36328809102570153,-0.25435914764100936,0.7965330733541076,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.3100080036417297,-0.2629228808980016,-0.26139997164136636,-0.36328809102570153,-0.22935352996069547,0.8295491945315534,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4067187603863593,1.5702946934918751,-0.27843172886510087,-0.2629228808980016,-0.26139997164136636,-0.36328809102570153,-0.20434791228038157,0.8856766005317515,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.8580709158543007,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5192775430775312,-0.27843172886510087,-0.2629228808980016,-0.23722296858463024,-0.36328809102570153,-0.17934229460006765,0.9616136792396189,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.717641666251155,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.3895948454812619,1.5702946934918751,3.4791449695537344,-0.22539792865598582,-0.11633795330094965,0.21677351141530438,-0.17934229460006765,1.0144394731255921,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.8580709158543007,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,-0.27843172886510087,0.5251011161843294,0.1254320772664115,-0.2804221478198435,-0.20434791228038157,1.0474555943021793,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.9125140116535435,0.14834449285128165,0.4238426752914567,1.621311843906219,-0.21527917931184312,-0.15034802417195428,-0.16469195941442188,-0.36328809102570153,-0.20434791228038157,1.0639636548990572,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.8580709158543007,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,0.921466712646796,0.1498515937641718,0.1254320772664115,0.0510416250035884,-0.20434791228038157,1.0639636548990572,3.177136283143177,-0.2940286695578086,1
-0.7514582643805151,-1.1360443608458557,-0.8580709158543007,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,0.7951616135402805,0.26242645049021907,0.004547061982730951,-0.11469026140812759,-0.20434791228038157,1.0474555943021793,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.932118492851477,0.13348583902591074,0.44096659019655415,1.672328994320563,0.005754744124558938,-0.2629228808980016,-0.23722296858463024,-0.36328809102570153,-0.17934229460006765,1.011137861013084,-0.3147488527028777,-0.2940286695578086,1
-0.7514582643805151,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.45809050510165156,1.7233461447349072,4.015941640756425,-0.000248215203891278,-0.01962994107400519,-0.11469026140812759,-0.15433667691975375,1.034249145834978,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.45809050510165156,1.672328994320563,1.8687549559456622,0.5626260684263452,0.19796308643661986,0.21677351141530438,-0.15433667691975375,1.034249145834978,3.177136283143177,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.45809050510165156,1.672328994320563,-0.025821530652069956,-0.22539792865598582,-0.26139997164136636,-0.36328809102570153,-0.12933105923943983,1.0936781639545519,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.5446571721413211,1.932118492851477,0.14834449285128165,0.44096659019655415,1.672328994320563,-0.24685545408847204,-0.2629228808980016,-0.23722296858463024,-0.36328809102570153,-0.17934229460006765,1.0507572064232718,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.1799153362165379,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,0.3530937666674765,-0.2629228808980016,-0.2130459655278941,-0.36328809102570153,-0.17934229460006765,0.9913281883036978,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,-0.3100080036417297,-0.18787297641397002,-0.26139997164136636,-0.2804221478198435,-0.20434791228038157,0.9186927217083386,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.44096659019655415,1.672328994320563,0.3530937666674765,-0.000248215203891278,-0.11633795330094965,-0.19755620461398551,-0.20434791228038157,0.8790733762981509,3.177136283143177,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.621311843906219,0.22678866756096092,-0.037773167445907016,-0.04380694413074126,-0.2804221478198435,-0.20434791228038157,0.8328508066500704,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.1799153362165379,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.621311843906219,2.4055516271483524,0.0748016892801403,-0.09216095024421354,-0.19755620461398551,-0.15433667691975375,0.8163427460609184,3.177136283143177,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.1799153362165379,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.621311843906219,-0.21527917931184312,-0.11282307192993855,-0.14051495635768574,-0.36328809102570153,-0.12933105923943983,0.8229459702962358,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.5772124166480093,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,1.6161447577326309,-0.000248215203891278,-0.11633795330094965,-0.03182431820226953,-0.15433667691975375,0.7271992188806993,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.621311843906219,2.4371279019249816,-0.000248215203891278,-0.0679839471874774,-0.36328809102570153,-0.07931982387881202,0.8163427460609184,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.717641666251155,-0.5446571721413211,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,-0.15212662975858543,-0.2629228808980016,-0.23722296858463024,-0.2804221478198435,-0.10432544155912593,0.8427556430030466,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-0.9313697661708416,-0.5772124166480093,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.4238426752914567,1.621311843906219,0.3846700414441052,-0.15034802417195428,-0.14051495635768574,-0.2804221478198435,-0.10432544155912593,0.8064379097070838,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-1.0337070635083456,-0.5772124166480093,-0.1799153362165379,1.932118492851477,0.14834449285128165,0.45809050510165156,1.7233461447349072,2.0897888793820636,-0.2629228808980016,-0.23722296858463024,-0.19755620461398551,-0.12933105923943983,0.7503105037051687,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-0.9313697661708416,-0.5772124166480093,-0.1799153362165379,1.932118492851477,0.14834449285128165,0.47521442000674896,1.7233461447349072,2.942348298351044,-0.07529811968792276,-0.16469195941442188,-0.4461540342315594,-0.15433667691975375,0.6380556917004802,3.177136283143177,-0.2940286695578086,1
-0.5806802144382505,-0.9313697661708416,-0.5772124166480093,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.45809050510165156,1.672328994320563,2.0897888793820636,-0.07529811968792276,-0.11633795330094965,-0.03182431820226953,-0.12933105923943983,0.5951347341691999,-0.3147488527028777,-0.2940286695578086,1
-0.5806802144382505,-0.9313697661708416,-0.5772124166480093,-0.1799153362165379,1.9125140116535435,0.14834449285128165,0.44096659019655415,1.621311843906219,0.9846192622000537,0.11232664152215599,0.05290106809620316,0.0510416250035884,-0.10432544155912593,0.6215476311113282,3.177136283143177,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.1799153362165379,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.672328994320563,1.5214159334027444,-0.15034802417195428,-0.11633795330094965,-0.2804221478198435,-0.07931982387881202,0.7172943825268647,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.34825772202797944,1.9125140116535435,0.13348583902591074,0.44096659019655415,1.621311843906219,0.7320090639870228,-0.22539792865598582,-0.188868962471158,-0.36328809102570153,-0.07931982387881202,0.7998346854717664,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.34825772202797944,1.932118492851477,0.14834449285128165,0.44096659019655415,1.621311843906219,1.0161955369766826,-0.22539792865598582,-0.2130459655278941,-0.2804221478198435,-0.07931982387881202,0.8262475824138946,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.1799153362165379,1.932118492851477,0.13348583902591074,0.44096659019655415,1.621311843906219,-0.12055035498195654,-0.07529811968792276,-0.16469195941442188,-0.36328809102570153,-0.07931982387881202,0.8361524187677292,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.011572950405106384,1.932118492851477,0.14834449285128165,0.44096659019655415,1.672328994320563,0.5741276901038784,-0.2629228808980016,-0.26139997164136636,0.0510416250035884,-0.10432544155912593,0.7899298491187903,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.011572950405106384,1.932118492851477,0.14834449285128165,0.4923383349118464,1.7743632951492512,0.005754744124558938,-0.07529811968792276,-0.04380694413074126,-0.36328809102570153,-0.10432544155912593,0.730500830998358,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.011572950405106384,1.932118492851477,0.16320314667665253,0.5094622498169439,1.8253804455635951,5.310568906598209,0.26242645049021907,-0.01962994107400519,0.13390756820944633,-0.07931982387881202,0.7404056673513342,-0.3147488527028777,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.1799153362165379,1.932118492851477,0.16320314667665253,0.5265861647220412,1.8253804455635951,0.3530937666674765,-0.15034802417195428,-0.188868962471158,-0.2804221478198435,-0.07931982387881202,0.7800250127649556,3.177136283143177,-0.2940286695578086,1
-0.40990216449598593,-0.9313697661708416,-0.5772124166480093,-0.011572950405106384,1.9125140116535435,0.16320314667665253,0.5094622498169439,1.8253804455635951,0.6057039648805073,-0.11282307192993855,-0.16469195941442188,-0.11469026140812759,-0.054314206198498104,0.8493588672383641,3.177136283143177,-0.2940286695578086,1
-0.40990216449598593,-0.5049643605978988,-0.4133782921110017,-0.011572950405106384,1.9125140116535435,0.07405122372442717,0.45809050510165156,1.672328994320563,0.9846192622000537,0.7127258773944082,0.8990961750819674,-0.03182431820226953,-0.054314206198498104,0.9484072307724177,3.177136283143177,3.401028891175496,1
-0.40990216449598593,0.14317185587297232,-0.5772124166480093,-0.011572950405106384,1.932118492851477,0.04433391607368539,0.47521442000674896,1.672328994320563,1.0793480865299403,1.6133247312027865,0.02872406503946709,0.13390756820944633,-0.054314206198498104,0.95170884289351,3.177136283143177,3.401028891175496,1
-0.21066110623000558,-0.18089625236246026,-0.5772124166480093,-0.1799153362165379,2.441835003997746,2.3920012204822867,0.4923383349118464,1.8253804455635951,0.921466712646796,1.2756001610246446,0.1254320772664115,0.0510416250035884,-0.054314206198498104,0.9385023944177248,3.177136283143177,3.401028891175496,2
-0.21066110623000558,-0.18089625236246026,-0.5772124166480093,-0.011572950405106384,2.500648447591546,2.8229021814180424,0.4923383349118464,1.8253804455635951,1.8687549559456622,2.3262988238010855,-0.01962994107400519,0.2996394546211624,-0.054314206198498104,0.8658669278309498,3.177136283143177,3.401028891175496,2
-0.21066110623000558,-0.18089625236246026,-0.4133782921110017,-0.011572950405106384,2.539857409987413,3.0903579502747185,0.4923383349118464,1.8253804455635951,5.057958708385177,3.6021472000296217,0.10125507420967544,-0.19755620461398551,-0.054314206198498104,0.7734217885296382,3.177136283143177,3.401028891175496,2
-0.21066110623000558,-0.18089625236246026,-0.5772124166480093,-0.011572950405106384,2.5594618911853466,3.164651219401573,0.5094622498169439,1.876397595977939,1.9950600550521778,0.6376759729103766,-0.14051495635768574,-0.11469026140812759,-0.07931982387881202,0.6215476311113282,-0.3147488527028777,3.401028891175496,2
-0.21066110623000558,-0.2832335496999704,-0.5772124166480093,0.15676943540632515,2.57906637238328,3.194368527052315,0.5608339945322361,2.029449047220971,1.7740261316157755,0.4500512117002978,-0.14051495635768574,-0.03182431820226953,-0.07931982387881202,0.5390073281664265,-0.3147488527028777,3.401028891175496,2
-0.21066110623000558,-0.2832335496999704,-0.4133782921110017,0.15676943540632515,2.57906637238328,3.2092271808776855,0.5779579094373335,2.080466197635315,3.0686533974575587,0.7877757818784398,0.1737860833798838,0.5482372842387364,-0.054314206198498104,0.5291024918125918,-0.3147488527028777,3.401028891175496,2
-0.21066110623000558,-0.18089625236246026,-0.5772124166480093,0.15676943540632515,2.57906637238328,3.2092271808776855,0.595081824342431,2.080466197635315,1.3003820099663421,1.6508496834448023,0.222140089493356,0.4653713410328783,-0.054314206198498104,0.46637186157535926,-0.3147488527028777,3.401028891175496,2
-0.21066110623000558,-0.18089625236246026,-0.4133782921110017,-0.1799153362165379,2.598670853581213,3.2240858347030565,0.6122057392475284,2.080466197635315,1.7108735820625176,2.101149110348991,0.2704940956068283,1.045432943473884,-0.029308588518184193,0.5588170008732372,3.177136283143177,-0.2940286695578086,2
-0.21066110623000558,-0.18089625236246026,-0.5772124166480093,0.15676943540632515,2.57906637238328,3.2092271808776855,0.5608339945322361,2.029449047220971,0.8583141630935383,1.9135243491389122,0.222140089493356,-0.03182431820226953,-0.029308588518184193,0.6017379584045174,3.177136283143177,-0.2940286695578086,2
-0.21066110623000558,-0.4026270632603948,-0.4133782921110017,-0.011572950405106384,2.57906637238328,3.2092271808776855,0.5779579094373335,2.029449047220971,0.1952123927843321,0.750250829636424,-0.0679839471874774,0.0510416250035884,-0.054314206198498104,0.5951347341691999,-0.3147488527028777,-0.2940286695578086,2
-0.21066110623000558,-0.2832335496999704,-0.4133782921110017,-0.011572950405106384,2.57906637238328,3.194368527052315,0.5779579094373335,2.029449047220971,8.278738735601321,1.0879753998145658,0.10125507420967544,1.128298886679742,-0.054314206198498104,0.5390073281664265,3.177136283143177,-0.2940286695578086,2
-0.21066110623000558,-0.2832335496999704,-0.4133782921110017,-0.011572950405106384,2.57906637238328,3.194368527052315,0.5779579094373335,2.029449047220971,1.174076910859827,1.6133247312027865,0.1254320772664115,0.6311032274445941,-0.07931982387881202,0.39043478286577504,3.177136283143177,-0.2940286695578086,2
-0.21066110623000558,-0.18089625236246026,-0.4133782921110017,-0.011572950405106384,2.57906637238328,3.179509873226944,0.595081824342431,2.080466197635315,7.331450492302456,2.0636241581069754,0.10125507420967544,0.13390756820944633,-0.054314206198498104,0.31449770415619077,3.177136283143177,-0.2940286695578086,2
-0.0398830562877309,-0.18089625236246026,-0.4133782921110017,-0.011572950405106384,2.57906637238328,3.179509873226944,0.6122057392475284,2.080466197635315,0.9530429874234247,0.4875761639423137,-0.04380694413074126,0.0510416250035884,-0.054314206198498104,0.27157674662491055,3.177136283143177,-0.2940286695578086,2
-0.0398830562877309,-0.2832335496999704,-0.4133782921110017,0.15676943540632515,2.57906637238328,3.164651219401573,0.6122057392475284,2.080466197635315,10.552230519518599,0.9754005430885185,0.14960908032314765,0.7139691706504522,-0.054314206198498104,0.2649735223895931,3.177136283143177,-0.2940286695578086,2
